student_id,name,cohort_year,program_code,school_id,y1s1_attendance_rate,y1s1_gpa,y1s1_avg_grade,y1s1_lms_activities,y1s1_courses_enrolled,y1s1_exam_eligible,y1s1_attendance_below_67,y1s1_gpa_below_2,y1s1_grade_below_40,y1s1_low_engagement,dropped_out,graduated_on_time,delayed_graduation,failed_courses,final_status
H2021_102721,Kevin Kamau,2021,BBSF,SIMS,0.778,3.41,74.8,95,7,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_104448,Peter Njoroge,2021,LLB,SLS,0.969,3.89,86.1,125,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_101110,James Achieng,2021,BFS,SBS,0.547,1.57,32.8,48,7,0,1,1,1,1,0,1,0,0,GRADUATED
H2021_103961,David Ochieng,2021,BACO,SHSS,0.764,3.36,70.0,87,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100592,Daniel Wambui,2021,BSCM,SBS,0.827,3.48,82.5,108,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101696,James Wambui,2021,BEEE,SCES,0.351,1.67,32.7,14,6,0,1,1,1,1,0,0,1,0,DELAYED
H2021_103451,Kevin Njoroge,2021,BSCP,SHSS,0.635,1.61,47.3,49,6,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_102937,Daniel Achieng,2021,BBSE,SIMS,0.856,3.36,78.0,98,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104205,Faith Wanjiru,2021,BSCP,SHSS,0.794,3.48,79.8,68,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103412,James Ochieng,2021,BACO,SHSS,0.718,2.43,69.4,46,6,1,0,0,0,1,0,1,0,0,GRADUATED
H2021_101577,Sarah Wanjiru,2021,BCNC,SCES,0.367,1.67,55.4,34,6,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_103955,Michael Achieng,2021,BADS,SHSS,0.997,3.51,89.3,137,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100214,Kevin Achieng,2021,BCOM,SBS,0.614,1.97,40.4,16,7,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_100779,Kevin Wambui,2021,BCOM,SBS,0.821,3.06,75.5,117,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101416,Faith Wanjiru,2021,BICS,SCES,0.87,3.93,93.2,105,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103760,Mary Ochieng,2021,BADS,SHSS,0.945,3.91,93.8,132,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102044,Lucy Muthoni,2021,BBIT,SCES,0.974,3.77,90.4,111,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102849,Ruth Wambui,2021,BBSF,SIMS,0.363,2.06,45.5,22,7,0,1,0,0,1,1,0,0,1,DROPPED_OUT
H2021_104538,John Wambui,2021,LLB,SLS,0.956,3.99,84.7,155,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103506,James Kamau,2021,BAIS,SHSS,0.642,1.55,53.4,25,6,0,1,1,0,1,0,1,0,0,GRADUATED
H2021_103814,Sarah Kibet,2021,BADS,SHSS,0.487,1.79,49.8,12,7,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_101568,Mary Muthoni,2021,BBIT,SCES,0.855,3.27,81.0,107,7,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_100166,Jane Kamau,2021,BCOM,SBS,0.89,2.83,82.5,110,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104715,Ruth Wanjiru,2021,LLB,SLS,0.917,3.82,85.0,150,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104273,Jane Ochieng,2021,BACO,SHSS,0.892,3.33,80.1,85,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104927,Sarah Njoroge,2021,LLB,SLS,0.78,2.43,58.7,46,7,1,0,0,0,1,0,1,0,0,GRADUATED
H2021_101344,Jane Ochieng,2021,BEEE,SCES,0.885,3.57,84.0,129,6,1,0,0,0,0,0,0,1,0,DELAYED
H2021_102014,Ann Njoroge,2021,BBIT,SCES,0.87,3.84,84.3,174,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100274,Sarah Kamau,2021,BCOM,SBS,0.305,1.69,50.8,32,7,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_100072,James Wanjiru,2021,BSCM,SBS,0.712,2.59,64.4,69,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103888,Ruth Wanjiru,2021,BADS,SHSS,0.747,2.46,60.3,54,6,1,0,0,0,0,0,1,0,1,GRADUATED
H2021_101088,Joseph Wambui,2021,BCOM,SBS,0.975,3.62,86.0,101,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100395,Ruth Achieng,2021,BSCM,SBS,0.716,2.38,65.5,50,7,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_100584,Ann Muthoni,2021,BCOM,SBS,0.966,3.66,92.5,194,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101368,John Kamau,2021,BCNC,SCES,0.882,3.82,89.2,115,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104988,Faith Muthoni,2021,LLB,SLS,0.824,2.98,83.3,105,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104089,James Ochieng,2021,BACO,SHSS,0.904,3.52,81.8,194,6,1,0,0,0,0,0,1,0,1,GRADUATED
H2021_102549,Michael Kamau,2021,BBSA,SIMS,0.728,2.67,62.8,72,6,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_101014,Jane Kibet,2021,BSCM,SBS,0.825,2.83,74.5,65,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104898,Michael Achieng,2021,LLB,SLS,0.751,3.06,71.2,111,6,1,0,0,0,0,0,0,1,0,DELAYED
H2021_103004,Daniel Wambui,2021,BBSA,SIMS,0.798,3.12,70.7,100,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104789,Faith Ochieng,2021,LLB,SLS,0.882,3.05,73.2,70,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104408,Sarah Wambui,2021,LLB,SLS,0.482,1.99,60.0,24,7,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_103533,David Wanjiru,2021,BACO,SHSS,0.774,3.0,80.0,99,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101764,John Ochieng,2021,BBIT,SCES,0.477,2.14,32.9,45,6,0,1,0,1,1,1,0,0,1,DROPPED_OUT
H2021_101876,Michael Muthoni,2021,BBIT,SCES,0.905,4.0,88.0,134,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101260,Joseph Kibet,2021,BEEE,SCES,0.52,2.15,56.7,39,6,0,1,0,0,1,0,1,0,0,GRADUATED
H2021_104531,James Muthoni,2021,LLB,SLS,0.719,2.36,68.8,47,6,1,0,0,0,1,0,1,0,0,GRADUATED
H2021_102254,Ann Ochieng,2021,BEEE,SCES,0.692,2.51,64.2,67,6,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_102782,Ruth Muthoni,2021,BBSF,SIMS,0.471,1.68,46.9,36,6,0,1,1,0,1,0,0,1,0,DELAYED
H2021_103593,Lucy Wanjiru,2021,BSCP,SHSS,0.866,3.41,72.5,98,6,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_100527,David Wanjiru,2021,BFS,SBS,0.657,1.8,31.0,37,7,0,1,1,1,1,0,1,0,0,GRADUATED
H2021_104264,Daniel Muthoni,2021,BAIS,SHSS,0.832,3.35,74.4,116,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_102947,Michael Wanjiru,2021,BBSE,SIMS,0.983,3.64,81.0,143,6,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_100378,John Kibet,2021,BCOM,SBS,0.66,2.68,74.9,54,7,0,1,0,0,0,0,1,0,0,GRADUATED
H2021_101560,James Kamau,2021,BEEE,SCES,0.448,1.97,32.3,39,6,0,1,1,1,1,0,1,0,0,GRADUATED
H2021_103821,Ruth Wambui,2021,BSCP,SHSS,0.662,1.78,38.1,37,6,0,1,1,1,1,1,0,0,1,DROPPED_OUT
H2021_101964,Peter Wambui,2021,BCNC,SCES,0.912,3.68,84.9,119,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104733,Lucy Kamau,2021,LLB,SLS,0.999,3.76,94.7,193,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100349,Jane Wanjiru,2021,BCOM,SBS,0.665,2.74,64.7,61,7,0,1,0,0,0,0,0,1,0,DELAYED
H2021_102435,Joseph Muthoni,2021,BEEE,SCES,0.783,2.89,77.9,78,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102247,Daniel Wambui,2021,BEEE,SCES,0.895,3.52,82.0,107,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104167,Grace Kibet,2021,BADS,SHSS,0.872,3.93,88.5,164,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101710,James Wanjiru,2021,BBIT,SCES,0.834,3.41,82.4,116,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101051,Lucy Wanjiru,2021,BSCM,SBS,0.339,2.29,31.5,50,6,0,1,0,1,0,1,0,0,1,DROPPED_OUT
H2021_100591,Daniel Wanjiru,2021,BCOM,SBS,0.946,3.59,86.7,182,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100520,James Kamau,2021,BFS,SBS,0.371,1.84,43.7,22,6,0,1,1,0,1,0,0,1,0,DELAYED
H2021_104753,Michael Kamau,2021,LLB,SLS,0.588,1.65,58.9,17,7,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_104309,Grace Kibet,2021,LLB,SLS,0.854,3.81,88.8,165,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102478,Peter Wanjiru,2021,BEEE,SCES,0.765,2.34,74.2,49,6,1,0,0,0,1,0,1,0,0,GRADUATED
H2021_101084,Sarah Wambui,2021,BSCM,SBS,0.66,1.73,39.7,44,6,0,1,1,1,1,1,0,0,1,DROPPED_OUT
H2021_103589,Ann Njoroge,2021,BADS,SHSS,0.85,3.59,89.8,143,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104779,Peter Kibet,2021,LLB,SLS,0.748,2.89,56.4,44,6,1,0,0,0,1,0,1,0,0,GRADUATED
H2021_104510,Mary Ochieng,2021,LLB,SLS,0.876,3.06,81.3,86,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101295,Michael Ochieng,2021,BBIT,SCES,0.881,3.4,70.0,75,7,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_101810,Ruth Muthoni,2021,BCNC,SCES,0.728,2.86,74.9,77,6,1,0,0,0,0,0,1,0,1,GRADUATED
H2021_100792,James Kamau,2021,BCOM,SBS,0.861,3.77,85.1,192,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100793,Sarah Njoroge,2021,BCOM,SBS,0.52,1.73,56.3,45,7,0,1,1,0,1,0,1,0,0,GRADUATED
H2021_104115,Lucy Wambui,2021,BACO,SHSS,0.732,2.85,74.9,67,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101856,Grace Kibet,2021,BICS,SCES,0.975,3.75,89.2,124,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_104758,Mary Kibet,2021,LLB,SLS,0.923,3.8,81.2,120,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101981,Daniel Achieng,2021,BICS,SCES,0.532,2.13,32.1,38,6,0,1,0,1,1,1,0,0,1,DROPPED_OUT
H2021_103234,Michael Achieng,2021,BBSE,SIMS,0.578,1.83,56.0,22,6,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_103909,Michael Kamau,2021,BAIS,SHSS,0.964,3.75,91.1,139,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104985,Faith Ochieng,2021,LLB,SLS,0.707,2.86,64.4,43,7,1,0,0,0,1,0,1,0,0,GRADUATED
H2021_103329,Faith Wanjiru,2021,BSCP,SHSS,0.969,3.54,80.9,159,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101531,Ann Wanjiru,2021,BBIT,SCES,0.796,2.67,71.9,46,7,1,0,0,0,1,0,1,0,0,GRADUATED
H2021_101411,Sarah Kibet,2021,BBIT,SCES,0.87,3.11,74.8,61,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104295,James Kibet,2021,BSCP,SHSS,0.393,1.76,47.1,37,7,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_104649,David Achieng,2021,LLB,SLS,0.659,1.98,42.0,32,7,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_100084,Sarah Kamau,2021,BSCM,SBS,0.845,3.23,80.2,106,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100869,Joseph Wanjiru,2021,BFS,SBS,0.747,2.34,56.9,66,7,1,0,0,0,0,0,1,0,1,GRADUATED
H2021_102351,Jane Muthoni,2021,BBIT,SCES,0.871,3.92,89.1,125,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100021,Grace Kamau,2021,BFS,SBS,0.895,3.21,78.1,107,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103425,Faith Kamau,2021,BAIS,SHSS,0.579,2.4,59.7,47,7,0,1,0,0,1,1,0,0,1,DROPPED_OUT
H2021_102796,Grace Kibet,2021,BSSD,SIMS,0.728,2.71,66.0,68,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104573,Peter Achieng,2021,LLB,SLS,0.66,2.78,58.0,57,7,0,1,0,0,0,0,1,0,0,GRADUATED
H2021_101563,Kevin Wambui,2021,BICS,SCES,0.385,1.83,46.5,15,6,0,1,1,0,1,0,1,0,0,GRADUATED
H2021_103094,Ruth Kibet,2021,BBSF,SIMS,0.613,1.91,55.6,31,6,0,1,1,0,1,0,1,0,0,GRADUATED
H2021_103156,Michael Achieng,2021,BBSA,SIMS,0.763,2.58,58.8,65,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100974,Jane Muthoni,2021,BSCM,SBS,0.416,1.58,59.0,45,6,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_101711,Peter Ochieng,2021,BCNC,SCES,0.761,3.32,76.9,94,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103202,Jane Wambui,2021,BBSF,SIMS,0.794,3.41,71.4,76,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104372,Daniel Muthoni,2021,LLB,SLS,0.834,2.89,72.3,115,6,1,0,0,0,0,0,1,0,1,GRADUATED
H2021_104820,Ruth Kibet,2021,LLB,SLS,0.875,3.14,70.3,102,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101099,Ruth Muthoni,2021,BFS,SBS,0.667,2.58,66.7,71,7,0,1,0,0,0,0,0,1,1,DELAYED
H2021_104162,Jane Muthoni,2021,BAIS,SHSS,0.402,1.68,57.5,30,7,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_102845,Faith Ochieng,2021,BBSE,SIMS,0.536,2.1,35.9,33,6,0,1,0,1,1,1,0,0,1,DROPPED_OUT
H2021_100887,Michael Wambui,2021,BSCM,SBS,0.866,2.87,82.1,81,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104932,Kevin Achieng,2021,LLB,SLS,0.88,2.89,73.6,60,6,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_103679,Lucy Kamau,2021,BAIS,SHSS,0.946,3.87,80.5,145,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104581,James Muthoni,2021,LLB,SLS,0.952,3.79,80.1,179,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103567,John Kamau,2021,BSCP,SHSS,0.899,2.96,73.1,76,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104402,Ann Kibet,2021,LLB,SLS,0.898,3.62,80.4,125,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100516,Mary Achieng,2021,BSCM,SBS,0.658,2.37,58.0,70,6,0,1,0,0,0,0,1,0,1,GRADUATED
H2021_104621,James Muthoni,2021,LLB,SLS,0.316,2.23,30.7,50,7,0,1,0,1,0,0,1,0,1,GRADUATED
H2021_100738,Sarah Kamau,2021,BSCM,SBS,0.773,2.86,68.3,64,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101454,Ruth Achieng,2021,BEEE,SCES,0.37,2.13,30.7,46,7,0,1,0,1,1,1,0,0,1,DROPPED_OUT
H2021_103972,Ruth Kibet,2021,BAIS,SHSS,0.66,2.69,61.3,76,7,0,1,0,0,0,1,0,0,1,DROPPED_OUT
H2021_104701,Ann Achieng,2021,LLB,SLS,0.839,3.18,76.3,90,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102507,Jane Kibet,2021,BBSF,SIMS,0.395,2.03,48.5,49,7,0,1,0,0,1,0,1,0,0,GRADUATED
H2021_102995,Sarah Ochieng,2021,BSSD,SIMS,0.443,2.35,40.1,29,7,0,1,0,0,1,0,1,0,1,GRADUATED
H2021_102127,Kevin Wanjiru,2021,BICS,SCES,0.561,2.33,36.0,48,6,0,1,0,1,1,1,0,0,1,DROPPED_OUT
H2021_102927,Ruth Kibet,2021,BSSD,SIMS,0.894,3.27,75.5,83,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104746,Daniel Wanjiru,2021,LLB,SLS,0.75,3.31,74.1,99,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100907,Mary Achieng,2021,BCOM,SBS,0.348,1.85,47.4,12,7,0,1,1,0,1,0,1,0,0,GRADUATED
H2021_103648,John Wambui,2021,BADS,SHSS,0.381,2.28,58.0,19,6,0,1,0,0,1,1,0,0,1,DROPPED_OUT
H2021_101031,Ruth Wanjiru,2021,BFS,SBS,0.52,1.82,36.5,48,7,0,1,1,1,1,1,0,0,1,DROPPED_OUT
H2021_102508,Ann Ochieng,2021,BSSD,SIMS,0.78,2.49,57.2,42,7,1,0,0,0,1,0,1,0,0,GRADUATED
H2021_102429,Jane Muthoni,2021,BICS,SCES,0.828,3.13,74.6,66,6,1,0,0,0,0,0,1,0,1,GRADUATED
H2021_100948,Grace Wambui,2021,BCOM,SBS,0.668,2.55,65.1,49,6,0,1,0,0,1,0,1,0,0,GRADUATED
H2021_103807,Kevin Njoroge,2021,BSCP,SHSS,0.998,3.77,93.5,154,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104755,Grace Ochieng,2021,LLB,SLS,0.653,2.8,69.9,57,7,0,1,0,0,0,0,1,0,1,GRADUATED
H2021_100716,Daniel Wambui,2021,BCOM,SBS,0.571,2.38,50.8,31,7,0,1,0,0,1,1,0,0,1,DROPPED_OUT
H2021_104056,Ann Muthoni,2021,BSCP,SHSS,0.937,3.54,83.9,151,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_100687,Joseph Achieng,2021,BSCM,SBS,0.859,3.35,81.9,99,7,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_100704,Ann Wambui,2021,BSCM,SBS,0.545,2.23,35.3,25,6,0,1,0,1,1,1,0,0,1,DROPPED_OUT
H2021_103342,Peter Kibet,2021,BADS,SHSS,0.763,3.04,77.4,119,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102354,Faith Achieng,2021,BEEE,SCES,0.936,3.68,94.3,174,6,1,0,0,0,0,0,0,1,0,DELAYED
H2021_102258,Peter Wanjiru,2021,BCNC,SCES,0.994,3.74,87.0,110,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103552,Grace Kamau,2021,BADS,SHSS,0.654,2.28,55.6,18,6,0,1,0,0,1,0,1,0,0,GRADUATED
H2021_100474,John Wanjiru,2021,BSCM,SBS,0.787,2.54,69.0,61,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100022,Mary Wanjiru,2021,BSCM,SBS,0.76,2.85,82.9,85,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102753,Peter Kamau,2021,BBSE,SIMS,0.667,2.66,70.7,76,7,0,1,0,0,0,0,0,1,0,DELAYED
H2021_100886,Jane Muthoni,2021,BFS,SBS,0.795,2.65,64.8,55,6,1,0,0,0,0,0,0,1,1,DELAYED
H2021_102449,Kevin Kibet,2021,BEEE,SCES,0.684,2.32,73.6,41,7,1,0,0,0,1,1,0,0,1,DROPPED_OUT
H2021_100918,Jane Njoroge,2021,BFS,SBS,0.709,2.51,72.4,50,6,1,0,0,0,0,0,1,0,1,GRADUATED
H2021_103758,Kevin Achieng,2021,BACO,SHSS,0.34,1.98,49.2,38,6,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_103752,Grace Ochieng,2021,BSCP,SHSS,0.837,3.39,73.6,77,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102240,Ann Njoroge,2021,BEEE,SCES,0.89,3.49,81.1,99,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103845,Sarah Wambui,2021,BAIS,SHSS,0.758,2.83,60.4,80,6,1,0,0,0,0,0,1,0,1,GRADUATED
H2021_103396,Faith Wanjiru,2021,BACO,SHSS,0.821,3.5,79.8,119,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101266,Ruth Kamau,2021,BEEE,SCES,0.999,3.57,90.7,134,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100484,Kevin Njoroge,2021,BFS,SBS,0.872,3.94,89.9,117,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104338,Peter Kamau,2021,LLB,SLS,0.337,2.04,47.8,26,7,0,1,0,0,1,1,0,0,1,DROPPED_OUT
H2021_102964,Joseph Muthoni,2021,BSSD,SIMS,0.959,3.83,94.9,136,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_101220,Sarah Wambui,2021,BEEE,SCES,0.907,3.98,91.4,111,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_100278,Jane Kibet,2021,BCOM,SBS,0.9,3.99,86.1,170,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100989,Peter Muthoni,2021,BCOM,SBS,0.61,2.14,40.6,43,7,0,1,0,0,1,1,0,0,1,DROPPED_OUT
H2021_102085,Grace Achieng,2021,BEEE,SCES,0.85,3.82,82.8,174,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101246,Peter Kibet,2021,BEEE,SCES,0.933,3.66,83.3,149,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102383,Peter Kibet,2021,BCNC,SCES,0.357,1.71,46.7,35,7,0,1,1,0,1,0,1,0,0,GRADUATED
H2021_100572,Ann Njoroge,2021,BSCM,SBS,0.987,3.53,84.6,143,6,1,0,0,0,0,0,0,1,0,DELAYED
H2021_101436,Ann Wambui,2021,BBIT,SCES,0.411,2.28,45.3,13,6,0,1,0,0,1,0,0,1,1,DELAYED
H2021_100994,John Ochieng,2021,BFS,SBS,0.6,2.08,46.4,16,6,0,1,0,0,1,1,0,0,1,DROPPED_OUT
H2021_103931,Lucy Wanjiru,2021,BADS,SHSS,0.84,3.25,73.8,77,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103448,Michael Wambui,2021,BAIS,SHSS,0.601,1.93,50.0,40,7,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_100586,Ruth Kibet,2021,BCOM,SBS,0.573,2.37,56.4,19,6,0,1,0,0,1,1,0,0,1,DROPPED_OUT
H2021_103659,Mary Kamau,2021,BAIS,SHSS,0.76,3.01,78.7,82,6,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_102515,Michael Kamau,2021,BBSE,SIMS,0.679,2.58,61.3,61,6,1,0,0,0,0,0,1,0,1,GRADUATED
H2021_101350,Ruth Achieng,2021,BCNC,SCES,0.649,2.24,38.7,50,6,0,1,0,1,0,1,0,0,1,DROPPED_OUT
H2021_101008,David Ochieng,2021,BCOM,SBS,0.537,1.65,35.0,29,7,0,1,1,1,1,0,1,0,0,GRADUATED
H2021_100675,John Wambui,2021,BFS,SBS,0.454,2.22,56.4,49,7,0,1,0,0,1,1,0,0,1,DROPPED_OUT
H2021_102413,Ann Muthoni,2021,BCNC,SCES,0.348,1.87,55.4,14,6,0,1,1,0,1,0,1,0,0,GRADUATED
H2021_102904,Peter Achieng,2021,BBSE,SIMS,0.827,3.39,83.4,60,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100448,James Njoroge,2021,BSCM,SBS,0.632,1.91,51.7,17,7,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_103835,Mary Kibet,2021,BAIS,SHSS,0.955,3.76,87.2,158,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103759,Mary Wambui,2021,BADS,SHSS,0.755,3.04,84.7,118,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103704,Joseph Kamau,2021,BADS,SHSS,0.816,3.02,83.1,117,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100360,Ann Kamau,2021,BCOM,SBS,0.812,3.03,71.7,103,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102065,Grace Ochieng,2021,BBIT,SCES,0.974,3.97,84.7,140,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104450,Ruth Muthoni,2021,LLB,SLS,0.469,2.24,57.7,25,7,0,1,0,0,1,0,1,0,1,GRADUATED
H2021_103811,Ruth Wambui,2021,BAIS,SHSS,0.858,3.57,91.6,129,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101691,Mary Njoroge,2021,BICS,SCES,0.41,1.81,42.7,35,6,0,1,1,0,1,0,1,0,0,GRADUATED
H2021_104327,Ann Achieng,2021,LLB,SLS,0.654,2.51,55.4,72,6,0,1,0,0,0,0,1,0,0,GRADUATED
H2021_101549,Peter Kibet,2021,BBIT,SCES,0.891,3.41,76.4,92,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101248,Peter Njoroge,2021,BEEE,SCES,0.532,2.04,41.6,23,7,0,1,0,0,1,1,0,0,1,DROPPED_OUT
H2021_101986,Faith Wambui,2021,BICS,SCES,0.455,2.18,59.0,12,6,0,1,0,0,1,0,1,0,1,GRADUATED
H2021_100295,Michael Njoroge,2021,BSCM,SBS,0.921,3.57,82.6,101,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101548,Sarah Kamau,2021,BCNC,SCES,0.415,2.11,36.5,29,7,0,1,0,1,1,0,1,0,1,GRADUATED
H2021_102013,Kevin Wambui,2021,BCNC,SCES,0.753,2.48,71.6,49,6,1,0,0,0,1,0,1,0,1,GRADUATED
H2021_100589,Lucy Wambui,2021,BFS,SBS,0.782,2.76,63.1,42,7,1,0,0,0,1,0,1,0,1,GRADUATED
H2021_103330,Ann Wanjiru,2021,BAIS,SHSS,0.928,3.56,91.5,114,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102404,Sarah Muthoni,2021,BICS,SCES,0.827,3.19,73.3,89,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102130,Joseph Muthoni,2021,BICS,SCES,0.44,1.86,53.1,36,7,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_104389,Mary Achieng,2021,LLB,SLS,0.949,3.97,90.2,184,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102411,Lucy Achieng,2021,BCNC,SCES,0.742,2.45,70.2,44,7,1,0,0,0,1,0,0,1,0,DELAYED
H2021_102720,David Muthoni,2021,BBSA,SIMS,0.827,3.14,74.3,115,6,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_100426,Joseph Wambui,2021,BFS,SBS,0.898,3.78,84.9,189,6,1,0,0,0,0,0,1,0,0,GRADUATED
