student_id,name,email,gender,age,program_id,program_code,school_id,year_of_study,semester,class_level,enrollment_date,status
104725,Vincent Jepkorir,vincent.jepkorir4725@strathmore.edu,Female,20,SLS_LLB,LLB,SLS,3,1,LLB3.1,2022-09-12,Active
104726,Joseph Kariuki,joseph.kariuki4726@strathmore.edu,Male,20,SLS_LLB,LLB,SLS,3,1,LLB3.1,2022-07-27,Active
104727,Peter Otieno,peter.otieno4727@strathmore.edu,Female,23,SLS_LLB,LLB,SLS,3,1,LLB3.1,2023-01-05,Active
104728,Faith Wangui,faith.wangui4728@strathmore.edu,Female,19,SLS_LLB,LLB,SLS,2,1,LLB2.1,2023-10-10,Active
104729,Grace Kipchoge,grace.kipchoge4729@strathmore.edu,Female,22,SLS_LLB,LLB,SLS,3,2,LLB3.2,2022-07-24,Active
104730,Ann Njoroge,ann.njoroge4730@strathmore.edu,Male,21,SLS_LLB,LLB,SLS,4,1,LLB4.1,2021-10-13,Active
104731,Lucy Wangui,lucy.wangui4731@strathmore.edu,Female,22,SLS_LLB,LLB,SLS,2,2,LLB2.2,2024-01-04,Active
104732,Rose Muthoni,rose.muthoni4732@strathmore.edu,Male,20,SLS_LLB,LLB,SLS,1,2,LLB1.2,2024-07-19,Active
104733,Daniel Kamau,daniel.kamau4733@strathmore.edu,Male,21,SLS_LLB,LLB,SLS,3,1,LLB3.1,2022-10-13,On Leave
104734,Ann Kamau,ann.kamau4734@strathmore.edu,Female,22,SLS_LLB,LLB,SLS,2,2,LLB2.2,2023-09-22,Active
104735,Caroline Njeri,caroline.njeri4735@strathmore.edu,Female,22,SLS_LLB,LLB,SLS,2,2,LLB2.2,2023-09-30,Active
104736,Lucy Mutua,lucy.mutua4736@strathmore.edu,Male,18,SLS_LLB,LLB,SLS,1,1,LLB1.1,2024-12-16,Active
104737,James Mwangi,james.mwangi4737@strathmore.edu,Female,21,SLS_LLB,LLB,SLS,2,1,LLB2.1,2023-07-25,Active
104738,Sarah Kipchoge,sarah.kipchoge4738@strathmore.edu,Female,20,SLS_LLB,LLB,SLS,1,1,LLB1.1,2024-08-11,Active
104739,Brian Chebet,brian.chebet4739@strathmore.edu,Female,21,SLS_LLB,LLB,SLS,2,2,LLB2.2,2023-11-08,Active
104740,Michael Wambui,michael.wambui4740@strathmore.edu,Female,21,SLS_LLB,LLB,SLS,4,2,LLB4.2,2021-09-16,Active
104741,Ann Chebet,ann.chebet4741@strathmore.edu,Male,23,SLS_LLB,LLB,SLS,3,2,LLB3.2,2022-11-05,Active
104742,Rose Chebet,rose.chebet4742@strathmore.edu,Male,20,SLS_LLB,LLB,SLS,2,2,LLB2.2,2023-11-26,On Leave
104743,Rose Jepkorir,rose.jepkorir4743@strathmore.edu,Female,20,SLS_LLB,LLB,SLS,3,2,LLB3.2,2022-12-18,Active
104744,Daniel Achieng,daniel.achieng4744@strathmore.edu,Male,21,SLS_LLB,LLB,SLS,2,2,LLB2.2,2023-08-17,Active
104745,Ann Mutua,ann.mutua4745@strathmore.edu,Female,22,SLS_LLB,LLB,SLS,2,1,LLB2.1,2023-11-04,Active
104746,Samuel Wanjiru,samuel.wanjiru4746@strathmore.edu,Male,21,SLS_LLB,LLB,SLS,2,1,LLB2.1,2023-11-01,Active
104747,John Wanjiru,john.wanjiru4747@strathmore.edu,Female,20,SLS_LLB,LLB,SLS,3,1,LLB3.1,2022-12-07,Active
104748,Ann Mutua,ann.mutua4748@strathmore.edu,Male,23,SLS_LLB,LLB,SLS,4,2,LLB4.2,2021-12-22,Active
104749,David Wangui,david.wangui4749@strathmore.edu,Female,22,SLS_LLB,LLB,SLS,4,1,LLB4.1,2021-08-04,Active
104750,Peter Nyambura,peter.nyambura4750@strathmore.edu,Male,19,SLS_LLB,LLB,SLS,2,2,LLB2.2,2023-10-31,Active
104751,Ruth Kibet,ruth.kibet4751@strathmore.edu,Male,19,SLS_LLB,LLB,SLS,1,2,LLB1.2,2024-11-01,Active
104752,Peter Ochieng,peter.ochieng4752@strathmore.edu,Male,24,SLS_LLB,LLB,SLS,4,2,LLB4.2,2021-12-03,Active
104753,Emmanuel Mwangi,emmanuel.mwangi4753@strathmore.edu,Male,20,SLS_LLB,LLB,SLS,3,1,LLB3.1,2022-10-27,Active
104754,Caroline Ochieng,caroline.ochieng4754@strathmore.edu,Female,21,SLS_LLB,LLB,SLS,4,1,LLB4.1,2021-11-07,Active
104755,Rose Wambui,rose.wambui4755@strathmore.edu,Female,20,SLS_LLB,LLB,SLS,1,2,LLB1.2,2024-12-16,Active
104756,Jane Wambui,jane.wambui4756@strathmore.edu,Male,22,SLS_LLB,LLB,SLS,4,2,LLB4.2,2021-07-19,Active
104757,Caroline Njoroge,caroline.njoroge4757@strathmore.edu,Female,18,SLS_LLB,LLB,SLS,1,1,LLB1.1,2024-11-28,Active
104758,Peter Wanjiru,peter.wanjiru4758@strathmore.edu,Female,22,SLS_LLB,LLB,SLS,2,2,LLB2.2,2023-09-03,On Leave
104759,Kevin Kariuki,kevin.kariuki4759@strathmore.edu,Female,22,SLS_LLB,LLB,SLS,2,2,LLB2.2,2023-10-04,Active
104760,Ruth Nyambura,ruth.nyambura4760@strathmore.edu,Male,22,SLS_LLB,LLB,SLS,3,1,LLB3.1,2022-09-01,Active
104761,Daniel Otieno,daniel.otieno4761@strathmore.edu,Male,19,SLS_LLB,LLB,SLS,2,2,LLB2.2,2023-12-27,Active
104762,Caroline Njoroge,caroline.njoroge4762@strathmore.edu,Male,21,SLS_LLB,LLB,SLS,3,2,LLB3.2,2022-12-27,Active
104763,Rose Kibet,rose.kibet4763@strathmore.edu,Male,19,SLS_LLB,LLB,SLS,2,1,LLB2.1,2023-11-17,Active
104764,Rose Ochieng,rose.ochieng4764@strathmore.edu,Female,20,SLS_LLB,LLB,SLS,3,2,LLB3.2,2022-09-12,Active
104765,Joseph Otieno,joseph.otieno4765@strathmore.edu,Male,21,SLS_LLB,LLB,SLS,1,2,LLB1.2,2025-01-04,Active
104766,Jane Muthoni,jane.muthoni4766@strathmore.edu,Female,22,SLS_LLB,LLB,SLS,3,1,LLB3.1,2022-09-01,Active
104767,Grace Muthoni,grace.muthoni4767@strathmore.edu,Male,23,SLS_LLB,LLB,SLS,4,2,LLB4.2,2021-07-23,Active
104768,Vincent Kariuki,vincent.kariuki4768@strathmore.edu,Male,21,SLS_LLB,LLB,SLS,2,1,LLB2.1,2023-12-26,Active
104769,Daniel Wangui,daniel.wangui4769@strathmore.edu,Male,19,SLS_LLB,LLB,SLS,2,2,LLB2.2,2023-11-29,Active
104770,Ruth Kipchoge,ruth.kipchoge4770@strathmore.edu,Female,19,SLS_LLB,LLB,SLS,2,2,LLB2.2,2023-11-28,Active
104771,Grace Jepkorir,grace.jepkorir4771@strathmore.edu,Female,22,SLS_LLB,LLB,SLS,3,1,LLB3.1,2022-12-18,Active
104772,Rose Mutua,rose.mutua4772@strathmore.edu,Female,21,SLS_LLB,LLB,SLS,1,2,LLB1.2,2024-07-23,On Leave
104773,Jane Njeri,jane.njeri4773@strathmore.edu,Male,21,SLS_LLB,LLB,SLS,3,2,LLB3.2,2022-08-12,Active
104774,Michael Ochieng,michael.ochieng4774@strathmore.edu,Female,21,SLS_LLB,LLB,SLS,3,1,LLB3.1,2022-08-27,Active
104775,Nancy Chebet,nancy.chebet4775@strathmore.edu,Female,20,SLS_LLB,LLB,SLS,3,2,LLB3.2,2022-12-22,Active
104776,Lucy Wangui,lucy.wangui4776@strathmore.edu,Male,22,SLS_LLB,LLB,SLS,3,1,LLB3.1,2022-10-04,Active
104777,Mary Wambui,mary.wambui4777@strathmore.edu,Male,23,SLS_LLB,LLB,SLS,4,2,LLB4.2,2021-12-28,Active
104778,Brian Kamau,brian.kamau4778@strathmore.edu,Male,21,SLS_LLB,LLB,SLS,1,2,LLB1.2,2024-09-06,Active
104779,Mary Wangui,mary.wangui4779@strathmore.edu,Female,19,SLS_LLB,LLB,SLS,2,2,LLB2.2,2023-07-20,Active
104780,Ann Muthoni,ann.muthoni4780@strathmore.edu,Male,22,SLS_LLB,LLB,SLS,2,2,LLB2.2,2023-08-11,Active
104781,Joyce Ochieng,joyce.ochieng4781@strathmore.edu,Female,24,SLS_LLB,LLB,SLS,4,2,LLB4.2,2021-10-18,Active
104782,Lucy Chebet,lucy.chebet4782@strathmore.edu,Male,21,SLS_LLB,LLB,SLS,3,1,LLB3.1,2022-08-18,Active
104783,Lucy Kipchoge,lucy.kipchoge4783@strathmore.edu,Female,20,SLS_LLB,LLB,SLS,3,1,LLB3.1,2022-09-22,Active
104784,Joseph Kipchoge,joseph.kipchoge4784@strathmore.edu,Female,21,SLS_LLB,LLB,SLS,1,2,LLB1.2,2024-12-10,Active
104785,Ruth Njeri,ruth.njeri4785@strathmore.edu,Female,24,SLS_LLB,LLB,SLS,4,1,LLB4.1,2021-08-18,On Leave
104786,Jane Wanjiru,jane.wanjiru4786@strathmore.edu,Male,22,SLS_LLB,LLB,SLS,2,2,LLB2.2,2023-11-05,Active
104787,John Mutua,john.mutua4787@strathmore.edu,Male,23,SLS_LLB,LLB,SLS,3,2,LLB3.2,2022-12-10,Active
104788,Peter Wambui,peter.wambui4788@strathmore.edu,Female,20,SLS_LLB,LLB,SLS,2,2,LLB2.2,2023-11-22,Active
104789,Ruth Ochieng,ruth.ochieng4789@strathmore.edu,Female,22,SLS_LLB,LLB,SLS,2,2,LLB2.2,2023-12-22,Active
104790,Peter Kibet,peter.kibet4790@strathmore.edu,Female,24,SLS_LLB,LLB,SLS,4,2,LLB4.2,2021-08-13,Active
104791,Jane Kipchoge,jane.kipchoge4791@strathmore.edu,Male,21,SLS_LLB,LLB,SLS,4,2,LLB4.2,2021-08-15,Active
104792,Faith Wanjiru,faith.wanjiru4792@strathmore.edu,Female,20,SLS_LLB,LLB,SLS,3,1,LLB3.1,2022-11-03,Active
104793,Joseph Achieng,joseph.achieng4793@strathmore.edu,Male,22,SLS_LLB,LLB,SLS,2,2,LLB2.2,2023-11-05,Active
104794,John Muthoni,john.muthoni4794@strathmore.edu,Female,22,SLS_LLB,LLB,SLS,2,2,LLB2.2,2023-08-11,Active
104795,John Muthoni,john.muthoni4795@strathmore.edu,Male,21,SLS_LLB,LLB,SLS,4,2,LLB4.2,2021-08-06,Active
104796,Brian Njeri,brian.njeri4796@strathmore.edu,Male,21,SLS_LLB,LLB,SLS,2,2,LLB2.2,2023-07-22,Active
104797,Joseph Kamau,joseph.kamau4797@strathmore.edu,Male,22,SLS_LLB,LLB,SLS,4,1,LLB4.1,2022-01-05,Active
104798,Ruth Njeri,ruth.njeri4798@strathmore.edu,Female,24,SLS_LLB,LLB,SLS,4,1,LLB4.1,2021-09-14,Active
104799,Caroline Nyambura,caroline.nyambura4799@strathmore.edu,Male,19,SLS_LLB,LLB,SLS,2,2,LLB2.2,2023-10-24,Active
104800,Vincent Wanjiru,vincent.wanjiru4800@strathmore.edu,Female,20,SLS_LLB,LLB,SLS,2,1,LLB2.1,2024-01-04,Active
104801,James Nyambura,james.nyambura4801@strathmore.edu,Female,22,SLS_LLB,LLB,SLS,2,2,LLB2.2,2023-11-17,Active
104802,Daniel Kibet,daniel.kibet4802@strathmore.edu,Female,19,SLS_LLB,LLB,SLS,2,2,LLB2.2,2023-12-10,Active
104803,Vincent Kibet,vincent.kibet4803@strathmore.edu,Male,21,SLS_LLB,LLB,SLS,1,1,LLB1.1,2024-07-19,Active
104804,Samuel Mutua,samuel.mutua4804@strathmore.edu,Male,23,SLS_LLB,LLB,SLS,4,1,LLB4.1,2021-11-18,Active
104805,Joyce Ochieng,joyce.ochieng4805@strathmore.edu,Male,18,SLS_LLB,LLB,SLS,1,1,LLB1.1,2024-09-10,Active
104806,Caroline Kamau,caroline.kamau4806@strathmore.edu,Female,22,SLS_LLB,LLB,SLS,2,2,LLB2.2,2023-09-30,Active
104807,Emmanuel Nyambura,emmanuel.nyambura4807@strathmore.edu,Male,22,SLS_LLB,LLB,SLS,4,1,LLB4.1,2021-11-29,Active
104808,Daniel Kipchoge,daniel.kipchoge4808@strathmore.edu,Male,21,SLS_LLB,LLB,SLS,3,2,LLB3.2,2022-11-18,On Leave
104809,Lucy Wanjiru,lucy.wanjiru4809@strathmore.edu,Male,20,SLS_LLB,LLB,SLS,2,2,LLB2.2,2023-09-05,Active
104810,Ruth Njoroge,ruth.njoroge4810@strathmore.edu,Male,20,SLS_LLB,LLB,SLS,1,1,LLB1.1,2024-10-12,Active
104811,Vincent Kariuki,vincent.kariuki4811@strathmore.edu,Female,20,SLS_LLB,LLB,SLS,3,2,LLB3.2,2022-08-12,Active
104812,Mary Wambui,mary.wambui4812@strathmore.edu,Female,21,SLS_LLB,LLB,SLS,1,2,LLB1.2,2024-08-18,Active
104813,Peter Kibet,peter.kibet4813@strathmore.edu,Male,23,SLS_LLB,LLB,SLS,4,2,LLB4.2,2021-08-02,Active
104814,Nancy Ochieng,nancy.ochieng4814@strathmore.edu,Male,21,SLS_LLB,LLB,SLS,3,1,LLB3.1,2023-01-07,Active
104815,Peter Mutua,peter.mutua4815@strathmore.edu,Female,21,SLS_LLB,LLB,SLS,1,2,LLB1.2,2024-09-02,Active
104816,Samuel Ochieng,samuel.ochieng4816@strathmore.edu,Male,22,SLS_LLB,LLB,SLS,2,2,LLB2.2,2023-10-10,Active
104817,Ruth Kibet,ruth.kibet4817@strathmore.edu,Female,19,SLS_LLB,LLB,SLS,2,1,LLB2.1,2023-08-16,Active
104818,Joyce Otieno,joyce.otieno4818@strathmore.edu,Female,20,SLS_LLB,LLB,SLS,1,1,LLB1.1,2024-08-12,Active
104819,David Otieno,david.otieno4819@strathmore.edu,Female,23,SLS_LLB,LLB,SLS,3,2,LLB3.2,2022-09-29,Active
104820,Faith Jepkorir,faith.jepkorir4820@strathmore.edu,Female,21,SLS_LLB,LLB,SLS,4,2,LLB4.2,2021-12-31,Active
104821,Samuel Ochieng,samuel.ochieng4821@strathmore.edu,Female,23,SLS_LLB,LLB,SLS,3,2,LLB3.2,2022-08-30,Active
104822,David Chebet,david.chebet4822@strathmore.edu,Male,19,SLS_LLB,LLB,SLS,2,2,LLB2.2,2023-08-13,Active
104823,Peter Kibet,peter.kibet4823@strathmore.edu,Female,24,SLS_LLB,LLB,SLS,4,1,LLB4.1,2021-12-12,Active
104824,Daniel Wambui,daniel.wambui4824@strathmore.edu,Female,21,SLS_LLB,LLB,SLS,4,1,LLB4.1,2021-09-18,Active
104825,Joyce Kibet,joyce.kibet4825@strathmore.edu,Male,18,SLS_LLB,LLB,SLS,1,1,LLB1.1,2024-12-21,Active
104826,Samuel Njeri,samuel.njeri4826@strathmore.edu,Female,22,SLS_LLB,LLB,SLS,4,2,LLB4.2,2021-09-17,Active
104827,John Njoroge,john.njoroge4827@strathmore.edu,Female,23,SLS_LLB,LLB,SLS,4,1,LLB4.1,2021-09-02,Active
104828,Joseph Chebet,joseph.chebet4828@strathmore.edu,Male,24,SLS_LLB,LLB,SLS,4,2,LLB4.2,2021-07-29,Active
104829,Emmanuel Kamau,emmanuel.kamau4829@strathmore.edu,Female,23,SLS_LLB,LLB,SLS,3,2,LLB3.2,2022-10-27,Active
104830,David Njeri,david.njeri4830@strathmore.edu,Male,23,SLS_LLB,LLB,SLS,4,2,LLB4.2,2021-11-03,Active
104831,Kevin Njoroge,kevin.njoroge4831@strathmore.edu,Female,21,SLS_LLB,LLB,SLS,2,1,LLB2.1,2023-08-09,Active
104832,Rose Mutua,rose.mutua4832@strathmore.edu,Female,21,SLS_LLB,LLB,SLS,3,2,LLB3.2,2022-07-23,Active
104833,Ruth Kipchoge,ruth.kipchoge4833@strathmore.edu,Male,22,SLS_LLB,LLB,SLS,4,1,LLB4.1,2021-10-16,Active
104834,Sarah Kibet,sarah.kibet4834@strathmore.edu,Female,20,SLS_LLB,LLB,SLS,2,2,LLB2.2,2023-10-20,Active
104835,Lucy Kipchoge,lucy.kipchoge4835@strathmore.edu,Female,18,SLS_LLB,LLB,SLS,1,1,LLB1.1,2024-10-21,Active
104836,Peter Nyambura,peter.nyambura4836@strathmore.edu,Female,24,SLS_LLB,LLB,SLS,4,1,LLB4.1,2022-01-05,Active
104837,Peter Wanjiru,peter.wanjiru4837@strathmore.edu,Male,20,SLS_LLB,LLB,SLS,1,2,LLB1.2,2024-11-03,Active
104838,Vincent Wambui,vincent.wambui4838@strathmore.edu,Female,21,SLS_LLB,LLB,SLS,3,2,LLB3.2,2022-09-28,Active
104839,Faith Wanjiru,faith.wanjiru4839@strathmore.edu,Male,20,SLS_LLB,LLB,SLS,3,1,LLB3.1,2022-08-14,Active
104840,Samuel Mwangi,samuel.mwangi4840@strathmore.edu,Male,22,SLS_LLB,LLB,SLS,4,1,LLB4.1,2021-12-12,Active
104841,John Chebet,john.chebet4841@strathmore.edu,Female,21,SLS_LLB,LLB,SLS,3,1,LLB3.1,2022-10-09,Active
104842,Sarah Ochieng,sarah.ochieng4842@strathmore.edu,Female,20,SLS_LLB,LLB,SLS,1,1,LLB1.1,2025-01-04,Active
104843,Grace Nyambura,grace.nyambura4843@strathmore.edu,Female,21,SLS_LLB,LLB,SLS,1,1,LLB1.1,2024-08-01,Active
104844,Samuel Wanjiru,samuel.wanjiru4844@strathmore.edu,Male,22,SLS_LLB,LLB,SLS,2,1,LLB2.1,2023-07-19,Active
104845,Kevin Mwangi,kevin.mwangi4845@strathmore.edu,Female,22,SLS_LLB,LLB,SLS,4,1,LLB4.1,2021-08-27,Active
104846,Daniel Ochieng,daniel.ochieng4846@strathmore.edu,Male,20,SLS_LLB,LLB,SLS,2,2,LLB2.2,2023-08-17,Active
104847,Lucy Jepkorir,lucy.jepkorir4847@strathmore.edu,Female,21,SLS_LLB,LLB,SLS,2,2,LLB2.2,2023-07-21,Active
104848,David Kamau,david.kamau4848@strathmore.edu,Female,19,SLS_LLB,LLB,SLS,1,1,LLB1.1,2024-11-27,Active
104849,Samuel Njoroge,samuel.njoroge4849@strathmore.edu,Male,24,SLS_LLB,LLB,SLS,4,1,LLB4.1,2021-10-03,Active
104850,Grace Kamau,grace.kamau4850@strathmore.edu,Female,23,SLS_LLB,LLB,SLS,4,1,LLB4.1,2021-08-18,Active
104851,Daniel Muthoni,daniel.muthoni4851@strathmore.edu,Male,19,SLS_LLB,LLB,SLS,2,1,LLB2.1,2023-09-10,Active
104852,Mary Mutua,mary.mutua4852@strathmore.edu,Female,24,SLS_LLB,LLB,SLS,4,2,LLB4.2,2021-09-04,Active
104853,James Jepkorir,james.jepkorir4853@strathmore.edu,Male,19,SLS_LLB,LLB,SLS,2,1,LLB2.1,2023-11-30,Active
104854,Kevin Mutua,kevin.mutua4854@strathmore.edu,Male,23,SLS_LLB,LLB,SLS,4,2,LLB4.2,2021-09-02,Active
104855,Grace Wambui,grace.wambui4855@strathmore.edu,Female,18,SLS_LLB,LLB,SLS,1,1,LLB1.1,2024-10-03,Active
104856,Brian Wangui,brian.wangui4856@strathmore.edu,Female,21,SLS_LLB,LLB,SLS,1,1,LLB1.1,2024-07-22,On Leave
104857,Joseph Mutua,joseph.mutua4857@strathmore.edu,Male,21,SLS_LLB,LLB,SLS,3,2,LLB3.2,2022-09-27,Active
104858,Ann Wangui,ann.wangui4858@strathmore.edu,Male,22,SLS_LLB,LLB,SLS,3,2,LLB3.2,2022-10-20,Active
104859,Ruth Achieng,ruth.achieng4859@strathmore.edu,Female,22,SLS_LLB,LLB,SLS,3,2,LLB3.2,2022-07-19,Active
104860,Brian Jepkorir,brian.jepkorir4860@strathmore.edu,Male,22,SLS_LLB,LLB,SLS,2,2,LLB2.2,2023-07-25,Active
104861,Caroline Wanjiru,caroline.wanjiru4861@strathmore.edu,Male,18,SLS_LLB,LLB,SLS,1,2,LLB1.2,2024-12-10,Active
104862,Ann Wangui,ann.wangui4862@strathmore.edu,Female,19,SLS_LLB,LLB,SLS,2,1,LLB2.1,2023-10-19,Active
104863,Jane Njeri,jane.njeri4863@strathmore.edu,Female,21,SLS_LLB,LLB,SLS,4,1,LLB4.1,2021-07-23,Active
104864,Nancy Kamau,nancy.kamau4864@strathmore.edu,Male,20,SLS_LLB,LLB,SLS,2,1,LLB2.1,2023-11-03,Active
104865,Vincent Wanjiru,vincent.wanjiru4865@strathmore.edu,Female,22,SLS_LLB,LLB,SLS,2,2,LLB2.2,2023-12-26,Active
104866,Emmanuel Nyambura,emmanuel.nyambura4866@strathmore.edu,Male,21,SLS_LLB,LLB,SLS,3,2,LLB3.2,2022-11-17,Active
104867,Samuel Kibet,samuel.kibet4867@strathmore.edu,Female,20,SLS_LLB,LLB,SLS,2,2,LLB2.2,2023-10-29,Active
104868,Kevin Wanjiru,kevin.wanjiru4868@strathmore.edu,Female,22,SLS_LLB,LLB,SLS,3,1,LLB3.1,2022-09-10,Active
104869,Emmanuel Kibet,emmanuel.kibet4869@strathmore.edu,Male,22,SLS_LLB,LLB,SLS,4,1,LLB4.1,2021-11-27,On Leave
104870,Joyce Kibet,joyce.kibet4870@strathmore.edu,Female,21,SLS_LLB,LLB,SLS,4,1,LLB4.1,2021-07-22,Active
104871,Joyce Mwangi,joyce.mwangi4871@strathmore.edu,Female,21,SLS_LLB,LLB,SLS,2,2,LLB2.2,2023-09-07,Active
104872,Grace Njoroge,grace.njoroge4872@strathmore.edu,Male,23,SLS_LLB,LLB,SLS,4,1,LLB4.1,2021-07-26,On Leave
104873,Lucy Jepkorir,lucy.jepkorir4873@strathmore.edu,Female,21,SLS_LLB,LLB,SLS,4,1,LLB4.1,2021-08-15,On Leave
104874,David Muthoni,david.muthoni4874@strathmore.edu,Female,19,SLS_LLB,LLB,SLS,2,1,LLB2.1,2023-11-25,On Leave
104875,Vincent Wambui,vincent.wambui4875@strathmore.edu,Female,20,SLS_LLB,LLB,SLS,2,1,LLB2.1,2023-10-11,Active
104876,Samuel Otieno,samuel.otieno4876@strathmore.edu,Female,20,SLS_LLB,LLB,SLS,1,2,LLB1.2,2024-10-05,Active
104877,Nancy Achieng,nancy.achieng4877@strathmore.edu,Male,22,SLS_LLB,LLB,SLS,3,1,LLB3.1,2023-01-08,Active
104878,Faith Chebet,faith.chebet4878@strathmore.edu,Male,22,SLS_LLB,LLB,SLS,4,1,LLB4.1,2021-11-29,Active
104879,Ann Wangui,ann.wangui4879@strathmore.edu,Female,19,SLS_LLB,LLB,SLS,2,2,LLB2.2,2023-10-22,On Leave
104880,Samuel Jepkorir,samuel.jepkorir4880@strathmore.edu,Female,21,SLS_LLB,LLB,SLS,4,2,LLB4.2,2021-09-21,Active
104881,Brian Njeri,brian.njeri4881@strathmore.edu,Male,20,SLS_LLB,LLB,SLS,2,1,LLB2.1,2023-10-07,Active
104882,Ann Achieng,ann.achieng4882@strathmore.edu,Female,23,SLS_LLB,LLB,SLS,4,2,LLB4.2,2021-08-01,Active
104883,Kevin Mwangi,kevin.mwangi4883@strathmore.edu,Male,18,SLS_LLB,LLB,SLS,1,1,LLB1.1,2024-08-13,Active
104884,Ruth Jepkorir,ruth.jepkorir4884@strathmore.edu,Female,24,SLS_LLB,LLB,SLS,4,1,LLB4.1,2021-09-11,On Leave
104885,Joyce Njoroge,joyce.njoroge4885@strathmore.edu,Male,24,SLS_LLB,LLB,SLS,4,1,LLB4.1,2021-11-18,Active
104886,Nancy Nyambura,nancy.nyambura4886@strathmore.edu,Male,24,SLS_LLB,LLB,SLS,4,1,LLB4.1,2021-11-29,Active
104887,James Kipchoge,james.kipchoge4887@strathmore.edu,Male,21,SLS_LLB,LLB,SLS,1,1,LLB1.1,2024-10-20,Active
104888,Brian Nyambura,brian.nyambura4888@strathmore.edu,Male,21,SLS_LLB,LLB,SLS,4,2,LLB4.2,2021-09-20,Active
104889,Faith Otieno,faith.otieno4889@strathmore.edu,Male,19,SLS_LLB,LLB,SLS,2,1,LLB2.1,2023-12-24,Active
104890,Vincent Muthoni,vincent.muthoni4890@strathmore.edu,Male,24,SLS_LLB,LLB,SLS,4,2,LLB4.2,2021-09-20,Active
104891,James Kipchoge,james.kipchoge4891@strathmore.edu,Female,22,SLS_LLB,LLB,SLS,3,2,LLB3.2,2022-12-21,Active
104892,John Jepkorir,john.jepkorir4892@strathmore.edu,Female,21,SLS_LLB,LLB,SLS,3,2,LLB3.2,2022-11-28,Active
104893,Ruth Ochieng,ruth.ochieng4893@strathmore.edu,Female,21,SLS_LLB,LLB,SLS,1,1,LLB1.1,2024-12-18,Active
104894,Rose Njeri,rose.njeri4894@strathmore.edu,Male,21,SLS_LLB,LLB,SLS,1,1,LLB1.1,2025-01-06,Active
104895,Samuel Kamau,samuel.kamau4895@strathmore.edu,Female,20,SLS_LLB,LLB,SLS,1,2,LLB1.2,2024-11-17,Active
104896,Emmanuel Muthoni,emmanuel.muthoni4896@strathmore.edu,Female,23,SLS_LLB,LLB,SLS,4,1,LLB4.1,2021-12-21,On Leave
104897,Ann Mwangi,ann.mwangi4897@strathmore.edu,Female,24,SLS_LLB,LLB,SLS,4,2,LLB4.2,2021-11-13,Active
104898,James Ochieng,james.ochieng4898@strathmore.edu,Male,22,SLS_LLB,LLB,SLS,4,2,LLB4.2,2021-07-18,Active
104899,David Kipchoge,david.kipchoge4899@strathmore.edu,Female,21,SLS_LLB,LLB,SLS,2,2,LLB2.2,2024-01-05,Active
104900,Peter Kamau,peter.kamau4900@strathmore.edu,Female,21,SLS_LLB,LLB,SLS,4,1,LLB4.1,2021-11-26,Active
104901,Joyce Kamau,joyce.kamau4901@strathmore.edu,Female,23,SLS_LLB,LLB,SLS,3,1,LLB3.1,2022-09-17,Active
104902,Nancy Mutua,nancy.mutua4902@strathmore.edu,Male,19,SLS_LLB,LLB,SLS,2,1,LLB2.1,2023-09-03,Active
104903,Michael Kariuki,michael.kariuki4903@strathmore.edu,Female,20,SLS_LLB,LLB,SLS,3,2,LLB3.2,2022-11-26,Active
104904,Nancy Achieng,nancy.achieng4904@strathmore.edu,Male,20,SLS_LLB,LLB,SLS,3,1,LLB3.1,2022-11-23,Active
104905,Joyce Jepkorir,joyce.jepkorir4905@strathmore.edu,Male,18,SLS_LLB,LLB,SLS,1,2,LLB1.2,2024-08-30,Active
104906,Joyce Chebet,joyce.chebet4906@strathmore.edu,Female,22,SLS_LLB,LLB,SLS,2,1,LLB2.1,2023-08-21,Active
104907,Grace Njeri,grace.njeri4907@strathmore.edu,Female,21,SLS_LLB,LLB,SLS,4,1,LLB4.1,2021-10-17,Active
104908,Lucy Wambui,lucy.wambui4908@strathmore.edu,Male,20,SLS_LLB,LLB,SLS,2,2,LLB2.2,2023-08-08,Active
104909,Mary Wambui,mary.wambui4909@strathmore.edu,Male,20,SLS_LLB,LLB,SLS,2,2,LLB2.2,2023-09-06,Active
104910,Joseph Kibet,joseph.kibet4910@strathmore.edu,Female,21,SLS_LLB,LLB,SLS,2,1,LLB2.1,2023-12-27,Active
104911,Joyce Wambui,joyce.wambui4911@strathmore.edu,Female,23,SLS_LLB,LLB,SLS,4,2,LLB4.2,2021-11-16,Active
104912,Samuel Otieno,samuel.otieno4912@strathmore.edu,Male,20,SLS_LLB,LLB,SLS,2,2,LLB2.2,2023-11-12,On Leave
104913,Brian Njeri,brian.njeri4913@strathmore.edu,Female,23,SLS_LLB,LLB,SLS,3,1,LLB3.1,2022-07-25,Active
104914,James Wanjiru,james.wanjiru4914@strathmore.edu,Female,20,SLS_LLB,LLB,SLS,3,1,LLB3.1,2022-10-31,On Leave
104915,Brian Wangui,brian.wangui4915@strathmore.edu,Male,20,SLS_LLB,LLB,SLS,1,2,LLB1.2,2024-12-08,Active
104916,David Kariuki,david.kariuki4916@strathmore.edu,Male,21,SLS_LLB,LLB,SLS,4,1,LLB4.1,2021-08-04,Active
